name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Särkänniemi","sarkanniemi","megalithic monument",61.505277777,23.743888888,"Finland",yes,"https://en.wikipedia.org/wiki/S%C3%A4rk%C3%A4nniemi"
"Legend City","legend-city","megalithic monument",33.447,-111.958,"United States",no,"https://en.wikipedia.org/wiki/Legend_City"
"Dream Park","dream-park-1","megalithic monument",29.9675,31.06,"Egypt",no,"https://en.wikipedia.org/wiki/Dream_Park_(amusement_park)"
"Santa's Village (Scotts Valley)","santa-s-village-scotts-valley","megalithic monument",37.065433,-121.997401,"United States",no,"https://en.wikipedia.org/wiki/Santa%27s_Village_(Scotts_Valley)"
"Wonderla","wonderla-1","megalithic monument",17.217,78.529,"India",yes,""
"Chimelong Ocean Kingdom","chimelong-ocean-kingdom","megalithic monument",22.1001,113.53,"People's Republic of China",yes,"https://en.wikipedia.org/wiki/Chimelong_Ocean_Kingdom"
"NTUC Downtown East","ntuc-downtown-east","megalithic monument",1.37639,103.954,"Singapore",no,"https://en.wikipedia.org/wiki/NTUC_Downtown_East"
"Land of Make Believe (amusement park)","land-of-make-believe-amusement-park","megalithic monument",40.902,-74.959,"United States",no,"https://en.wikipedia.org/wiki/Land_of_Make_Believe_(amusement_park)"
"Great Yarmouth Pleasure Beach","great-yarmouth-pleasure-beach","megalithic monument",52.5937,1.73608,"United Kingdom",no,"https://en.wikipedia.org/wiki/Great_Yarmouth_Pleasure_Beach"
"Qiddiya","qiddiya","megalithic monument",24.570208,46.28327,"Saudi Arabia",no,"https://en.wikipedia.org/wiki/Qiddiya"
"Storyland","storyland","megalithic monument",45.5592,-76.67,"Canada",yes,"https://en.wikipedia.org/wiki/Storyland_(Ontario)"
"Seibu-en","seibu-en","megalithic monument",35.768306,139.442194,"Japan",yes,"https://en.wikipedia.org/wiki/Seibu-en"
"The Beachouse","the-beachouse","megalithic monument",-34.9793,138.511,"Australia",no,"https://en.wikipedia.org/wiki/The_Beachouse"
"Tashmoo Park","tashmoo-park","megalithic monument",42.5795,-82.5675,"United States",no,"https://en.wikipedia.org/wiki/Tashmoo_Park"
"Park Krasnala","park-krasnala","megalithic monument",51.7997261,15.7232622,"Poland",yes,""
"Barry Island Pleasure Park","barry-island-pleasure-park","megalithic monument",51.3914,-3.2753,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Barry_Island_Pleasure_Park"
"Ocean Flower Island Fairyland Ocean Park","ocean-flower-island-fairyland-ocean-park","megalithic monument",19.66504,109.17737,"People's Republic of China",no,""
"Suzuka Circuit Park","suzuka-circuit-park","megalithic monument",22.5834212,120.3286197,"",no,""
"Norumbega Park","norumbega-park","megalithic monument",42.3462,-71.2602,"United States",yes,"https://en.wikipedia.org/wiki/Norumbega_Park"
"International Street (Canada's Wonderland)","international-street-canada-s-wonderland","megalithic monument",43.8425,-79.5419,"Canada",yes,"https://en.wikipedia.org/wiki/International_Street"
"Happyland","happyland-1","megalithic monument",13.77961,100.640516,"Thailand",no,"https://en.wikipedia.org/wiki/Happy_Land_(Bangkok)"
"Jolly Roger Amusement Park","jolly-roger-amusement-park","megalithic monument",38.35994444,-75.07652778,"United States",no,"https://en.wikipedia.org/wiki/Jolly_Roger_Amusement_Park"
"Space City USA","space-city-usa","megalithic monument",34.6658,-86.7239,"United States",no,"https://en.wikipedia.org/wiki/Space_City_USA"
"Real Madrid World","real-madrid-world","megalithic monument",24.922107,55.010102,"United Arab Emirates",no,"https://en.wikipedia.org/wiki/Real_Madrid_World"
"Ghost Town in the Sky","ghost-town-in-the-sky","megalithic monument",35.528769,-83.102378,"United States",no,"https://en.wikipedia.org/wiki/Ghost_Town_Village"
"Siam Park City","siam-park-city","megalithic monument",13.805242,100.697229,"Thailand",yes,"https://en.wikipedia.org/wiki/Siam_Amazing_Park"
"The World of Sid and Marty Krofft","the-world-of-sid-and-marty-krofft","megalithic monument",33.7581,-84.3944,"United States",no,"https://en.wikipedia.org/wiki/The_World_of_Sid_and_Marty_Krofft"
"Marriott's Great America (Maryland–Virginia)","marriott-s-great-america-maryland-virginia","megalithic monument",38.805,-77.570833333,"United States",no,"https://en.wikipedia.org/wiki/Marriott%27s_Great_America_(Maryland%E2%80%93Virginia)"
"Woodlands Family Theme Park","woodlands-family-theme-park","megalithic monument",50.3563,-3.67158,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Woodlands_Family_Theme_Park"
"Marine World/Africa USA","marine-world-africa-usa","megalithic monument",37.53166667,-122.265,"United States",yes,"https://en.wikipedia.org/wiki/Marine_World/Africa_USA"
"New World Amusement Park","new-world-amusement-park","megalithic monument",1.310277777,103.857916666,"Singapore",no,"https://en.wikipedia.org/wiki/New_World_Amusement_Park"
"Farglory Ocean Park","farglory-ocean-park","megalithic monument",23.90111111,121.60138889,"Taiwan",yes,"https://en.wikipedia.org/wiki/Farglory_Ocean_Park"
"Loudoun Castle (theme park)","loudoun-castle-theme-park","megalithic monument",55.61061,-4.37279,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Loudoun_Castle_(theme_park)"
"Stricker's Grove","stricker-s-grove","megalithic monument",39.295278,-84.669167,"United States",no,"https://en.wikipedia.org/wiki/Stricker%27s_Grove"
"Splashmins Fun Park","splashmins-fun-park","megalithic monument",6.812080555,-58.1594,"Guyana",no,"https://en.wikipedia.org/wiki/Splashmins_Fun_Park"
"Alhambra Copenhagen","alhambra-copenhagen","megalithic monument",55.6745,12.5448,"Denmark",yes,"https://en.wikipedia.org/wiki/Alhambra_Copenhagen"
"Wonderla","wonderla-2","megalithic monument",10.027,76.392,"India",yes,""
"Visulahti","visulahti","megalithic monument",61.700808333,27.343436111,"Finland",yes,"https://en.wikipedia.org/wiki/Visulahti"
"Magic Mountain, Glenelg","magic-mountain-glenelg","megalithic monument",-34.9792,138.511,"Australia",yes,"https://en.wikipedia.org/wiki/Magic_Mountain,_Glenelg"
"Six Flags Hurricane Harbor Concord","six-flags-hurricane-harbor-concord","megalithic monument",37.97111,-122.05222,"United States",no,"https://en.wikipedia.org/wiki/Six_Flags_Hurricane_Harbor_Concord"
"Happy Valley Tianjin","happy-valley-tianjin","megalithic monument",39.188304,117.460858,"People's Republic of China",no,"https://en.wikipedia.org/wiki/Happy_Valley_Tianjin"
"Magic Towne House","magic-towne-house","megalithic monument",40.7627,-73.9661,"United States",no,"https://en.wikipedia.org/wiki/Magic_Towne_House"
"Surendrapuri","surendrapuri","megalithic monument",17.565,78.9444,"India",no,"https://en.wikipedia.org/wiki/Surendrapuri"
"Columbia Gardens","columbia-gardens","megalithic monument",46.0065933,-112.4641851,"United States",yes,"https://en.wikipedia.org/wiki/Columbia_Gardens_(amusement_park)"
"Harbour Park","harbour-park","megalithic monument",50.80346,-0.541323,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Harbour_Park"
"Springlake Amusement Park","springlake-amusement-park","megalithic monument",35.5131,-97.4786,"United States",no,"https://en.wikipedia.org/wiki/Springlake_Amusement_Park"
"Massie Wireless Station","massie-wireless-station","megalithic monument",41.624106,-71.512619,"United States",yes,"https://en.wikipedia.org/wiki/Massie_Wireless_Station"
"Pu o Hiro","pu-o-hiro","megalithic monument",-27.094027777,-109.281944444,"Chile",yes,"https://en.wikipedia.org/wiki/Pu_o_Hiro"
"Hexham Old Gaol","hexham-old-gaol","megalithic monument",54.9713,-2.09998,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Hexham_Old_Gaol"
"Consorci de la Zona Franca","consorci-de-la-zona-franca","megalithic monument",41.409614562,2.2181921,"Spain",yes,"https://en.wikipedia.org/wiki/Consorci_de_la_Zona_Franca"
"Old Administration Building","old-administration-building","megalithic monument",37.631525,-112.165101,"United States",yes,"https://en.wikipedia.org/wiki/Old_Administration_Building_(Bryce_Canyon_National_Park)"
"Main building of Bydgoszcz Music Academy","main-building-of-bydgoszcz-music-academy","megalithic monument",53.1297,18.0097,"Poland",yes,"https://en.wikipedia.org/wiki/Main_building_of_Bydgoszcz_Music_Academy"
"The Interchurch Center","the-interchurch-center","megalithic monument",40.8108,-73.9637,"United States",yes,"https://en.wikipedia.org/wiki/Interchurch_Center"
"Cité de refuge","cite-de-refuge","megalithic monument",48.826667,2.376667,"France",yes,"https://en.wikipedia.org/wiki/Cit%C3%A9_de_Refuge"
"Former Cistercian monastery Frienisberg","former-cistercian-monastery-frienisberg","megalithic monument",47.027030555,7.331655555,"Switzerland",yes,"https://en.wikipedia.org/wiki/Frienisberg_Abbey"
"Lloyd's building","lloyd-s-building","megalithic monument",51.513055555,-0.0825,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Lloyd%27s_building"
"Sha Tin Rural Committee","sha-tin-rural-committee","megalithic monument",22.384925,114.186895,"People's Republic of China",yes,"https://en.wikipedia.org/wiki/Sha_Tin_Rural_Committee"
"Thomas P. O'Neill Jr. Federal Building","thomas-p-o-neill-jr-federal-building","megalithic monument",42.3652,-71.0631,"United States",yes,"https://en.wikipedia.org/wiki/Thomas_P._O%27Neill_Jr._Federal_Building_(Boston)"
"Church Administration Building","church-administration-building","megalithic monument",40.7697,-111.889,"United States",yes,"https://en.wikipedia.org/wiki/Church_Administration_Building"
"Grand Canyon Park Operations Building","grand-canyon-park-operations-building","megalithic monument",36.055033,-112.136908,"United States",yes,"https://en.wikipedia.org/wiki/Grand_Canyon_Park_Operations_Building"
"Wisma Negeri, Negeri Sembilan","wisma-negeri-negeri-sembilan","megalithic monument",2.72614623,101.942267367,"Malaysia",no,"https://en.wikipedia.org/wiki/Wisma_Negeri,_Negeri_Sembilan"
"St Barnabas' Church, Chester","st-barnabas-church-chester","megalithic monument",53.196709,-2.882812,"United Kingdom",yes,"https://en.wikipedia.org/wiki/St_Barnabas%27_Church,_Chester"
"National Park Service Southwest Regional Office","national-park-service-southwest-regional-office","megalithic monument",35.667075405,-105.922907909,"United States",yes,"https://en.wikipedia.org/wiki/National_Park_Service_Southwest_Regional_Office"
"John G. Diefenbaker Building","john-g-diefenbaker-building","megalithic monument",45.4399,-75.6947,"Canada",yes,"https://en.wikipedia.org/wiki/John_G._Diefenbaker_Building"
"Torre Núñez y Navarro","torre-nunez-y-navarro","megalithic monument",41.378410339,2.145068883,"Spain",yes,"https://en.wikipedia.org/wiki/Torre_N%C3%BA%C3%B1ez_y_Navarro"
"Eugene C. Eppley Administration Building","eugene-c-eppley-administration-building","megalithic monument",41.2589,-96.0072,"United States",yes,"https://en.wikipedia.org/wiki/Eugene_C._Eppley_Administration_Building"
"Lex building","lex-building","megalithic monument",50.84305556,4.37888889,"Belgium",yes,"https://en.wikipedia.org/wiki/Lex_building"
"ICC Permanent Premises","icc-permanent-premises","megalithic monument",52.10555556,4.31865556,"Netherlands",yes,"https://en.wikipedia.org/wiki/ICC_Permanent_Premises"
"Henderson Building","henderson-building","megalithic monument",36.83333333,-81.51194444,"United States",yes,"https://en.wikipedia.org/wiki/Henderson_Building"
"Shire Hall","shire-hall","megalithic monument",52.1968,-2.22201,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Shire_Hall,_Worcester"
"Steinbrugg Château","steinbrugg-chateau","megalithic monument",47.212217,7.546575,"Switzerland",yes,"https://en.wikipedia.org/wiki/Steinbrugg_Castle"
"Berlin Palace","berlin-palace","megalithic monument",52.5175,13.402777777,"Germany",yes,"https://en.wikipedia.org/wiki/Berlin_Palace"
"Joensuu granary, Pielisjoki Castle","joensuu-granary-pielisjoki-castle","megalithic monument",62.6000801,29.7711952,"Finland",yes,"https://en.wikipedia.org/wiki/Pielisjoki_Castle"
"Hôtel du Département des Bouches-du-Rhône","hotel-du-departement-des-bouches-du-rhone","megalithic monument",43.315021,5.405878,"France",no,"https://en.wikipedia.org/wiki/H%C3%B4tel_du_d%C3%A9partement_des_Bouches-du-Rh%C3%B4ne"
"Prefecture hotel of French Guiana","prefecture-hotel-of-french-guiana","megalithic monument",4.9375,-52.3322,"France",yes,"https://en.wikipedia.org/wiki/French_Guiana_Prefecture_Building"
"Government Palace","government-palace","megalithic monument",60.16957828,24.95377587,"Finland",yes,"https://en.wikipedia.org/wiki/Government_Palace_(Finland)"
"Burg Blomendal","burg-blomendal","megalithic monument",53.1847,8.58114,"Germany",yes,"https://en.wikipedia.org/wiki/Burg_Blomendal"
"Alabama Judicial Building","alabama-judicial-building","megalithic monument",32.3767,-86.3044,"United States",yes,"https://en.wikipedia.org/wiki/Alabama_Judicial_Building"
"East India House","east-india-house","megalithic monument",51.51306,-0.08222,"United Kingdom",yes,"https://en.wikipedia.org/wiki/East_India_House"
"Akron Fulton International Airport Administration Building","akron-fulton-international-airport-administration-building","megalithic monument",41.042756,-81.463039,"United States",yes,"https://en.wikipedia.org/wiki/Akron_Fulton_International_Airport_Administration_Building"
"Ancienne Douane","ancienne-douane","megalithic monument",48.5794709,7.7496893,"France",yes,"https://en.wikipedia.org/wiki/Ancienne_Douane_(Strasbourg)"
"Gloucester Shire Hall","gloucester-shire-hall","megalithic monument",51.866456,-2.2486,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Gloucester_Shire_Hall"
"Palace of the Minister of Treasury","palace-of-the-minister-of-treasury","megalithic monument",52.24255556,21.00175,"Poland",yes,"https://en.wikipedia.org/wiki/Palace_of_the_Minister_of_Treasury"
"Altes Stadthaus, Dortmund","altes-stadthaus-dortmund","megalithic monument",51.5111,7.46712,"Germany",yes,"https://en.wikipedia.org/wiki/Altes_Stadthaus,_Dortmund"
"Headquarters Administration Building","headquarters-administration-building","megalithic monument",37.172372,-122.221778,"United States",yes,"https://en.wikipedia.org/wiki/Headquarters_Administration_Building_(Big_Basin_Redwoods_State_Park)"
"Tampere City Hall","tampere-city-hall","megalithic monument",61.499722222,23.758888888,"Finland",yes,"https://en.wikipedia.org/wiki/Tampere_City_Central_Office_Building"
"CETIN building","cetin-building","megalithic monument",50.083555555,14.469416666,"Czech Republic",yes,"https://en.wikipedia.org/wiki/CETIN_building"
"House of the Estates","house-of-the-estates","megalithic monument",60.17129819,24.95410117,"Finland",yes,"https://en.wikipedia.org/wiki/House_of_the_Estates"
"Aalto Center","aalto-center","megalithic monument",62.7861,22.8417,"Finland",yes,"https://en.wikipedia.org/wiki/Aalto_Centre,_Sein%C3%A4joki"
"Havenhuis","havenhuis","megalithic monument",51.24105833,4.40734444,"Belgium",yes,"https://en.wikipedia.org/wiki/Port_Authority_Building_(Antwerp)"
"Zunfthaus zur Zimmerleuten","zunfthaus-zur-zimmerleuten","megalithic monument",47.370644444,8.543308333,"Switzerland",yes,"https://en.wikipedia.org/wiki/Zunfthaus_zur_Zimmerleuten"
"The Mogamma","the-mogamma","megalithic monument",30.0431,31.235,"Egypt",yes,"https://en.wikipedia.org/wiki/The_Mogamma"
"National Academy of Sciences building","national-academy-of-sciences-building","megalithic monument",38.893,-77.0477,"United States",yes,"https://en.wikipedia.org/wiki/National_Academy_of_Sciences_Building"
"Altes Stadthaus","altes-stadthaus","megalithic monument",52.516388888,13.410833333,"Germany",yes,"https://en.wikipedia.org/wiki/Altes_Stadthaus,_Berlin"
"Disney University","disney-university","megalithic monument",28.42803,-81.57845,"United States",yes,"https://en.wikipedia.org/wiki/Disney_University"
"Justizpalast","justizpalast","megalithic monument",48.1406,11.5647,"Germany",yes,"https://en.wikipedia.org/wiki/Justizpalast_(Munich)"
"Bytown Museum","bytown-museum","megalithic monument",45.4258,-75.6978,"Canada",yes,"https://en.wikipedia.org/wiki/Bytown_Museum"
"Ufficio Primo","ufficio-primo","megalithic monument",52.22655,21.00897,"Poland",yes,"https://en.wikipedia.org/wiki/Ufficio_Primo"
"Smolna","smolna","megalithic monument",60.16705794,24.94987863,"Finland",yes,"https://en.wikipedia.org/wiki/Smolna,_Helsinki"
"Ancien séminaire Saint-Sulpice","ancien-seminaire-saint-sulpice","megalithic monument",48.85010968,2.333366706,"France",yes,"https://en.wikipedia.org/wiki/Ancien_s%C3%A9minaire_Saint-Sulpice"
"town hall of Paris 2nd arrondissement","town-hall-of-paris-2nd-arrondissement","megalithic monument",48.8669,2.33972,"France",yes,"https://en.wikipedia.org/wiki/Town_hall_of_Paris_2nd_arrondissement"
"Castle of the bishops of Lausanne, then baillivale residence and prefecture","castle-of-the-bishops-of-lausanne-then-baillivale-residence-and-prefecture","megalithic monument",46.61757,7.057924,"Switzerland",yes,"https://en.wikipedia.org/wiki/Baillival_Castle_(Bulle)"
"SiemensForum München","siemensforum-munchen","megalithic monument",48.1453,11.5758,"Germany",yes,"https://en.wikipedia.org/wiki/SiemensForum_M%C3%BCnchen"
"Drn","drn","megalithic monument",50.0816586,14.4174233,"Czech Republic",yes,"https://en.wikipedia.org/wiki/Drn_(Prague)"
"Shire Hall","shire-hall-1","megalithic monument",51.7348,0.472715,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Shire_Hall,_Chelmsford"
"State Provincial Office of Kuopio","state-provincial-office-of-kuopio","megalithic monument",62.887778,27.688889,"Finland",yes,"https://en.wikipedia.org/wiki/Kuopio_Governor_Palace"
"Charles River Reservation (Speedway)-Upper Basin Headquarters","charles-river-reservation-speedway-upper-basin-headquarters","megalithic monument",42.3614,-71.1464,"United States",yes,"https://en.wikipedia.org/wiki/Charles_River_Reservation_(Speedway)-Upper_Basin_Headquarters"
"John Gorton Building","john-gorton-building","megalithic monument",-35.302071,149.134303,"Australia",yes,"https://en.wikipedia.org/wiki/John_Gorton_Building"
"Team Disney Orlando","team-disney-orlando","megalithic monument",28.36539,-81.52133,"United States",yes,"https://en.wikipedia.org/wiki/Team_Disney_Orlando"
"Shire Hall","shire-hall-2","megalithic monument",51.7963,-0.0775251,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Shire_Hall,_Hertford"
"Shire Hall","shire-hall-3","megalithic monument",54.577852,-2.488256,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Shire_Hall,_Appleby-in-Westmorland"
"Eduskuntatalo","eduskuntatalo","megalithic monument",60.1725975,24.9330011,"Finland",yes,"https://en.wikipedia.org/wiki/Parliament_House,_Helsinki"
"Hypo-Haus","hypo-haus","megalithic monument",48.150027884,11.617183194,"Germany",yes,"https://en.wikipedia.org/wiki/Hypo-Haus"
"Tansen Durbar","tansen-durbar","megalithic monument",27.867361111,83.545138888,"Nepal",yes,"https://en.wikipedia.org/wiki/Tansen_Durbar"
"Shire Hall","shire-hall-4","megalithic monument",52.05609,-2.7129,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Shirehall,_Hereford"
"Karl-Liebknecht-Haus","karl-liebknecht-haus","megalithic monument",52.5261,13.4131,"Germany",yes,"https://en.wikipedia.org/wiki/Karl-Liebknecht-Haus"
"Altes Rathaus, Vienna","altes-rathaus-vienna","megalithic monument",48.2119,16.3708,"Austria",yes,"https://en.wikipedia.org/wiki/Altes_Rathaus,_Vienna"
"Päävartio","paavartio","megalithic monument",60.16881871,24.95748092,"Finland",yes,"https://en.wikipedia.org/wiki/Main_Guard_Post,_Helsinki"
"Prefecture hotel of Loire-Atlantique","prefecture-hotel-of-loire-atlantique","megalithic monument",47.2206,-1.55306,"France",yes,"https://en.wikipedia.org/wiki/Prefecture_Building_of_Loire-Atlantique"
"Goetheanum","goetheanum","megalithic monument",47.486111,7.620278,"Switzerland",yes,"https://en.wikipedia.org/wiki/Goetheanum"
"Palais Lantivy","palais-lantivy","megalithic monument",41.9197,8.7361,"France",yes,"https://en.wikipedia.org/wiki/Palais_Lantivy"
"Hoxton House","hoxton-house","megalithic monument",38.824451935,-77.093930975,"United States",yes,"https://en.wikipedia.org/wiki/Hoxton_House"
"Compesières Commandry","compesieres-commandry","megalithic monument",46.15194444,6.12055556,"Switzerland",yes,"https://en.wikipedia.org/wiki/Compesi%C3%A8res_Commandry"
"Llotja de Barcelona","llotja-de-barcelona","megalithic monument",41.3822,2.1825,"Spain",yes,"https://en.wikipedia.org/wiki/Llotja_de_Barcelona"
"Warren County Administration Building","warren-county-administration-building","megalithic monument",41.362777777,-93.562777777,"United States",yes,"https://en.wikipedia.org/wiki/Warren_County_Administration_Building"
"Mariinsky Palace","mariinsky-palace","megalithic monument",59.930833333,30.309444444,"Russia",yes,"https://en.wikipedia.org/wiki/Mariinsky_Palace"
"Smithsonian Institution Building","smithsonian-institution-building","megalithic monument",38.888747,-77.025997,"United States",yes,"https://en.wikipedia.org/wiki/Smithsonian_Institution_Building"
"Ancienne Douane","ancienne-douane-1","megalithic monument",48.075855,7.359099,"France",yes,"https://en.wikipedia.org/wiki/Ancienne_Douane,_Colmar"
"Presidential Palace","presidential-palace","megalithic monument",60.168361,24.9563196,"Finland",yes,"https://en.wikipedia.org/wiki/Presidential_Palace,_Helsinki"
"Reichsbahndirektion Elberfeld","reichsbahndirektion-elberfeld","megalithic monument",51.255,7.14861,"Germany",yes,""
"district community building (old schoolhouse)","district-community-building-old-schoolhouse","megalithic monument",47.47115,8.3069,"Switzerland",yes,""
"Palais de l'Isle","palais-de-l-isle","megalithic monument",45.898580555,6.126830555,"France",yes,""
"Edificio del Banco de Previsión Social","edificio-del-banco-de-prevision-social","megalithic monument",-34.900055,-56.175225,"Uruguay",yes,""
"Schloss Bergedorf","schloss-bergedorf","megalithic monument",53.48972222,10.21222222,"Germany",yes,""
"Vodafone-Hochhaus","vodafone-hochhaus","megalithic monument",51.220611111,6.76805,"Germany",yes,""
"Sparkasse am Fischmarkt (Erfurt)","sparkasse-am-fischmarkt-erfurt","megalithic monument",50.9775,11.0294,"Germany",yes,""
"Reichsbahndirektion Schwerin","reichsbahndirektion-schwerin","megalithic monument",53.63413,11.40657,"Germany",yes,""
"Verwaltungsgebäude der Württembergischen Sparkasse","verwaltungsgebaude-der-wurttembergischen-sparkasse","megalithic monument",48.779347222,9.174144444,"Germany",yes,""
"Ostpreußische Generallandschaftsdirektion","ostpreu-ische-generallandschaftsdirektion","megalithic monument",54.71024722,20.521575,"Russia",no,""
"Gut Altenkamp","gut-altenkamp","megalithic monument",53.053,7.34164,"Germany",yes,""
"Huneborstelsches Haus in Braunschweig","huneborstelsches-haus-in-braunschweig","megalithic monument",52.265,10.5236,"Germany",yes,""
"Rank-Xerox-Haus","rank-xerox-haus","megalithic monument",51.2445,6.73778,"Germany",yes,""
"Fürstliche Kammer","furstliche-kammer","megalithic monument",52.2622,10.5156,"Germany",yes,""
"Gewerkschaftshaus Hannover","gewerkschaftshaus-hannover","megalithic monument",52.3781,9.73055,"Germany",yes,""
"Bohemian Court Chancellery","bohemian-court-chancellery","megalithic monument",48.2117,16.3703,"Austria",yes,""
"Aduana de Montevideo","aduana-de-montevideo","megalithic monument",-34.904666,-56.2121,"Uruguay",yes,""
"House of the Cantons","house-of-the-cantons","megalithic monument",46.9506,7.44248,"Switzerland",yes,""
"Schwarzes Haus","schwarzes-haus","megalithic monument",48.1367,11.5718,"Germany",yes,""
"Kurmainzische Statthalterei","kurmainzische-statthalterei","megalithic monument",50.9742,11.0292,"Germany",yes,""
"Sparkasse am Anger","sparkasse-am-anger","megalithic monument",50.9747,11.0328,"Germany",yes,""
"Nationalparkhaus Matrei in Osttirol","nationalparkhaus-matrei-in-osttirol","megalithic monument",47.0005,12.5408,"Austria",yes,""
"Propsteigebäude St. Hedwig (Berlin)","propsteigebaude-st-hedwig-berlin","megalithic monument",52.5153,13.3948,"Germany",yes,""
"Maschstraße 25 (Hannover)","maschstra-e-25-hannover","megalithic monument",52.3648,9.7443,"Germany",yes,""
"Oberfinanzdirektion Frankfurt am Main","oberfinanzdirektion-frankfurt-am-main","megalithic monument",50.1329,8.6816,"Germany",yes,""
"administrative building of Nestlé SA","administrative-building-of-nestle-sa","megalithic monument",46.466944444,6.835,"Switzerland",yes,""
"Kraftwerk Hirschfelde","kraftwerk-hirschfelde","megalithic monument",50.937456,14.891122,"Germany",yes,""
"town hall of Paris 10th arrondissement","town-hall-of-paris-10th-arrondissement","megalithic monument",48.87166667,2.35777778,"France",yes,""
"Burg Liebenburg","burg-liebenburg","megalithic monument",52.0194,10.4225,"Germany",yes,""
"Administracion Nacional de Puertos Building","administracion-nacional-de-puertos-building","megalithic monument",-34.906153,-56.213018,"Uruguay",yes,""
"Sparkasse Wolgast","sparkasse-wolgast","megalithic monument",54.054361111,13.776638888,"Germany",yes,""
"Verwaltungsgebäude RhB","verwaltungsgebaude-rhb","megalithic monument",46.851778,9.532587,"Switzerland",yes,""
"Amtshaus","amtshaus","megalithic monument",51.3398,12.373,"Germany",no,""
"Willroda","willroda","megalithic monument",50.9178,11.0896,"Germany",yes,""
"Building of the Reichsschuldenverwaltung","building-of-the-reichsschuldenverwaltung","megalithic monument",52.5059,13.4003,"Germany",yes,""
"Glanzstoff-Hochhaus","glanzstoff-hochhaus","megalithic monument",51.2562,7.14236,"Germany",yes,""
"Oberpostdirektion Braunschweig","oberpostdirektion-braunschweig","megalithic monument",52.2616,10.5211,"Germany",yes,""
"Justizhochhaus","justizhochhaus","megalithic monument",51.2569,7.16128,"Germany",no,""
"Verwaltungsgebäude der Patzenhofer-Brauerei","verwaltungsgebaude-der-patzenhofer-brauerei","megalithic monument",52.5129,13.3884,"Germany",no,""
"Chapter house","chapter-house","megalithic monument",46.94695,7.45104,"Switzerland",yes,""
"Paul-Wunderlich-Haus","paul-wunderlich-haus","megalithic monument",52.8332,13.8196,"Germany",yes,""
"Phoenix-Haus","phoenix-haus","megalithic monument",51.2306,6.77639,"Germany",yes,""
"Ehemaliger Verwaltungstrakt und Auslieferungslager","ehemaliger-verwaltungstrakt-und-auslieferungslager","megalithic monument",50.7955,6.4719,"Germany",yes,""
"Stadthauptmannshof","stadthauptmannshof","megalithic monument",53.6306,10.6931,"Germany",yes,""
"Continental-Hochhaus","continental-hochhaus","megalithic monument",52.3784,9.72435,"Germany",yes,""
"Alte Vogtei","alte-vogtei","megalithic monument",53.9565,10.8662,"Germany",yes,""
"Former administration building Oranje-Nassau coal mines","former-administration-building-oranje-nassau-coal-mines","megalithic monument",50.89205,5.97262,"Netherlands",yes,""
"Regierung von Oberbayern","regierung-von-oberbayern","megalithic monument",48.1385,11.586,"Germany",yes,""
"Landeshaus, Wrocław","landeshaus-wroc-aw","megalithic monument",51.10115,17.03214,"Poland",yes,""
"Technisches Rathaus Herford","technisches-rathaus-herford","megalithic monument",52.1173,8.66651,"Germany",yes,""
"Gotthard Building","gotthard-building","megalithic monument",47.055,8.311972222,"Switzerland",yes,""
"Prefecture hotel of Martinique","prefecture-hotel-of-martinique","megalithic monument",14.6058,-61.0678,"France",yes,""
"Hôtel du Parlement (Metz)","hotel-du-parlement-metz","megalithic monument",49.1194,6.17545,"France",yes,""
"Provinciehuis Gelderland","provinciehuis-gelderland","megalithic monument",51.97694,5.90972,"Netherlands",yes,""
"ancienne douane","ancienne-douane-2","megalithic monument",4.936577,-52.336851,"France",yes,""
"town hall of Paris 11th arrondissement","town-hall-of-paris-11th-arrondissement","megalithic monument",48.8586,2.37944,"France",yes,""
"town hall of Paris 17th arrondissement","town-hall-of-paris-17th-arrondissement","megalithic monument",48.8844,2.3222,"France",yes,""
"Hôtel Cail","hotel-cail","megalithic monument",48.87736426,2.317337333,"France",yes,""
"Prefecture hotel of Lozère","prefecture-hotel-of-lozere","megalithic monument",44.5178,3.49833,"France",yes,""
"Prefecture hotel of Hautes-Pyrénées","prefecture-hotel-of-hautes-pyrenees","megalithic monument",43.2333,0.068128,"France",yes,""
"town hall of Paris 6th arrondissement","town-hall-of-paris-6th-arrondissement","megalithic monument",48.8506,2.33222,"France",yes,""
"town hall of Paris 9th arrondissement","town-hall-of-paris-9th-arrondissement","megalithic monument",48.8726,2.34053,"France",yes,""
"Isère prefecture (building)","isere-prefecture-building","megalithic monument",45.1883,5.7325,"France",yes,""
"Prefecture hotel of Meuse","prefecture-hotel-of-meuse","megalithic monument",48.7739,5.15806,"France",yes,""
